Metro,datetime,isPartial,apartment for rent,studio for rent,1 bedroom for rent,3 bedroom for rent,starbucks,rel_pop_apartment for rent,rel_pop_studio for rent,rel_pop_1 bedroom for rent,rel_pop_3 bedroom for rent,rel_pop_starbucks
San Francisco-Oakland-Hayward,2015-08-01,False,66.66666666666667,50.0,0.0,0.0,66.0,6.0,2.0,1.0,1.0,100.0
San Francisco-Oakland-Hayward,2015-09-01,False,33.333333333333336,50.0,0.0,0.0,67.0,6.0,2.0,1.0,1.0,100.0
San Francisco-Oakland-Hayward,2015-10-01,False,33.333333333333336,50.0,0.0,100.0,69.0,6.0,2.0,1.0,1.0,100.0
San Francisco-Oakland-Hayward,2015-11-01,False,33.333333333333336,50.0,0.0,0.0,100.0,6.0,2.0,1.0,1.0,100.0
San Francisco-Oakland-Hayward,2015-12-01,False,50.0,50.0,0.0,0.0,88.0,6.0,2.0,1.0,1.0,100.0
San Francisco-Oakland-Hayward,2016-01-01,False,66.66666666666667,50.0,0.0,0.0,69.0,6.0,2.0,1.0,1.0,100.0
San Francisco-Oakland-Hayward,2016-02-01,False,66.66666666666667,50.0,0.0,100.0,61.0,6.0,2.0,1.0,1.0,100.0
San Francisco-Oakland-Hayward,2016-03-01,False,66.66666666666667,50.0,0.0,0.0,64.0,6.0,2.0,1.0,1.0,100.0
San Francisco-Oakland-Hayward,2016-04-01,False,66.66666666666667,50.0,100.0,0.0,63.0,6.0,2.0,1.0,1.0,100.0
San Francisco-Oakland-Hayward,2016-05-01,False,83.33333333333333,50.0,0.0,0.0,75.0,6.0,2.0,1.0,1.0,100.0
San Francisco-Oakland-Hayward,2016-06-01,False,100.0,50.0,0.0,0.0,75.0,6.0,2.0,1.0,1.0,100.0
San Francisco-Oakland-Hayward,2016-07-01,False,66.66666666666667,50.0,100.0,0.0,77.0,6.0,2.0,1.0,1.0,100.0
San Francisco-Oakland-Hayward,2016-08-01,False,66.66666666666667,50.0,100.0,0.0,65.0,6.0,2.0,1.0,1.0,100.0
San Francisco-Oakland-Hayward,2016-09-01,False,66.66666666666667,100.0,0.0,0.0,73.0,6.0,2.0,1.0,1.0,100.0
San Francisco-Oakland-Hayward,2016-10-01,False,50.0,50.0,100.0,0.0,72.0,6.0,2.0,1.0,1.0,100.0
San Francisco-Oakland-Hayward,2016-11-01,False,50.0,50.0,0.0,0.0,79.0,6.0,2.0,1.0,1.0,100.0
San Francisco-Oakland-Hayward,2016-12-01,False,50.0,50.0,0.0,0.0,97.0,6.0,2.0,1.0,1.0,100.0
San Francisco-Oakland-Hayward,2017-01-01,False,66.66666666666667,100.0,100.0,0.0,71.0,6.0,2.0,1.0,1.0,100.0
San Francisco-Oakland-Hayward,2017-02-01,False,50.0,100.0,0.0,0.0,64.0,6.0,2.0,1.0,1.0,100.0
San Francisco-Oakland-Hayward,2017-03-01,False,66.66666666666667,100.0,100.0,0.0,72.0,6.0,2.0,1.0,1.0,100.0
San Francisco-Oakland-Hayward,2017-04-01,False,50.0,50.0,0.0,100.0,85.0,6.0,2.0,1.0,1.0,100.0
San Francisco-Oakland-Hayward,2017-05-01,False,50.0,50.0,0.0,0.0,82.0,6.0,2.0,1.0,1.0,100.0
San Francisco-Oakland-Hayward,2017-06-01,False,50.0,50.0,100.0,100.0,79.0,6.0,2.0,1.0,1.0,100.0
San Francisco-Oakland-Hayward,2017-07-01,False,66.66666666666667,100.0,100.0,0.0,82.0,6.0,2.0,1.0,1.0,100.0
San Francisco-Oakland-Hayward,2017-08-01,False,50.0,100.0,0.0,0.0,75.0,6.0,2.0,1.0,1.0,100.0
San Francisco-Oakland-Hayward,2017-09-01,False,66.66666666666667,100.0,100.0,100.0,69.0,6.0,2.0,1.0,1.0,100.0
San Francisco-Oakland-Hayward,2017-10-01,False,66.66666666666667,50.0,0.0,0.0,73.0,6.0,2.0,1.0,1.0,100.0
San Francisco-Oakland-Hayward,2017-11-01,False,33.333333333333336,50.0,100.0,0.0,84.0,6.0,2.0,1.0,1.0,100.0
San Francisco-Oakland-Hayward,2017-12-01,False,33.333333333333336,100.0,0.0,0.0,85.0,6.0,2.0,1.0,1.0,100.0
San Francisco-Oakland-Hayward,2018-01-01,False,66.66666666666667,100.0,0.0,100.0,73.0,6.0,2.0,1.0,1.0,100.0
San Francisco-Oakland-Hayward,2018-02-01,False,66.66666666666667,50.0,100.0,0.0,69.0,6.0,2.0,1.0,1.0,100.0
San Francisco-Oakland-Hayward,2018-03-01,False,66.66666666666667,50.0,100.0,0.0,66.0,6.0,2.0,1.0,1.0,100.0
San Francisco-Oakland-Hayward,2018-04-01,False,50.0,100.0,0.0,0.0,84.0,6.0,2.0,1.0,1.0,100.0
San Francisco-Oakland-Hayward,2018-05-01,False,50.0,100.0,100.0,100.0,84.0,6.0,2.0,1.0,1.0,100.0
San Francisco-Oakland-Hayward,2018-06-01,False,66.66666666666667,50.0,100.0,0.0,75.0,6.0,2.0,1.0,1.0,100.0
San Francisco-Oakland-Hayward,2018-07-01,False,66.66666666666667,100.0,0.0,0.0,82.0,6.0,2.0,1.0,1.0,100.0
San Francisco-Oakland-Hayward,2018-08-01,False,83.33333333333333,100.0,0.0,100.0,76.0,6.0,2.0,1.0,1.0,100.0
San Francisco-Oakland-Hayward,2018-09-01,False,66.66666666666667,50.0,0.0,0.0,81.0,6.0,2.0,1.0,1.0,100.0
San Francisco-Oakland-Hayward,2018-10-01,False,66.66666666666667,50.0,100.0,0.0,79.0,6.0,2.0,1.0,1.0,100.0
San Francisco-Oakland-Hayward,2018-11-01,False,66.66666666666667,100.0,0.0,0.0,80.0,6.0,2.0,1.0,1.0,100.0
San Francisco-Oakland-Hayward,2018-12-01,False,50.0,100.0,0.0,0.0,96.0,6.0,2.0,1.0,1.0,100.0
San Francisco-Oakland-Hayward,2019-01-01,False,66.66666666666667,50.0,100.0,100.0,75.0,6.0,2.0,1.0,1.0,100.0
San Francisco-Oakland-Hayward,2019-02-01,False,50.0,50.0,100.0,100.0,65.0,6.0,2.0,1.0,1.0,100.0
San Francisco-Oakland-Hayward,2019-03-01,False,66.66666666666667,100.0,0.0,0.0,74.0,6.0,2.0,1.0,1.0,100.0
San Francisco-Oakland-Hayward,2019-04-01,False,66.66666666666667,50.0,100.0,100.0,73.0,6.0,2.0,1.0,1.0,100.0
San Francisco-Oakland-Hayward,2019-05-01,False,66.66666666666667,100.0,0.0,0.0,94.0,6.0,2.0,1.0,1.0,100.0
San Francisco-Oakland-Hayward,2019-06-01,False,66.66666666666667,100.0,0.0,0.0,89.0,6.0,2.0,1.0,1.0,100.0
San Francisco-Oakland-Hayward,2019-07-01,False,50.0,50.0,0.0,100.0,89.0,6.0,2.0,1.0,1.0,100.0
San Francisco-Oakland-Hayward,2019-08-01,False,83.33333333333333,100.0,100.0,100.0,80.0,6.0,2.0,1.0,1.0,100.0
San Francisco-Oakland-Hayward,2019-09-01,False,66.66666666666667,100.0,100.0,0.0,79.0,6.0,2.0,1.0,1.0,100.0
San Francisco-Oakland-Hayward,2019-10-01,False,66.66666666666667,50.0,0.0,0.0,76.0,6.0,2.0,1.0,1.0,100.0
San Francisco-Oakland-Hayward,2019-11-01,False,50.0,50.0,100.0,100.0,89.0,6.0,2.0,1.0,1.0,100.0
San Francisco-Oakland-Hayward,2019-12-01,False,50.0,50.0,0.0,0.0,95.0,6.0,2.0,1.0,1.0,100.0
San Francisco-Oakland-Hayward,2020-01-01,False,66.66666666666667,50.0,100.0,100.0,74.0,6.0,2.0,1.0,1.0,100.0
San Jose-Sunnyvale-Santa Clara,2014-01-01,False,50.0,0.0,0.0,0.0,62.0,6.0,2.0,1.0,1.0,100.0
San Jose-Sunnyvale-Santa Clara,2014-02-01,False,33.333333333333336,50.0,0.0,0.0,65.0,6.0,2.0,1.0,1.0,100.0
San Jose-Sunnyvale-Santa Clara,2014-03-01,False,66.66666666666667,50.0,0.0,0.0,64.0,6.0,2.0,1.0,1.0,100.0
San Jose-Sunnyvale-Santa Clara,2014-04-01,False,50.0,50.0,0.0,100.0,63.0,6.0,2.0,1.0,1.0,100.0
San Jose-Sunnyvale-Santa Clara,2014-05-01,False,50.0,50.0,0.0,0.0,75.0,6.0,2.0,1.0,1.0,100.0
San Jose-Sunnyvale-Santa Clara,2014-06-01,False,66.66666666666667,50.0,100.0,0.0,65.0,6.0,2.0,1.0,1.0,100.0
San Jose-Sunnyvale-Santa Clara,2014-07-01,False,66.66666666666667,100.0,0.0,0.0,64.0,6.0,2.0,1.0,1.0,100.0
San Jose-Sunnyvale-Santa Clara,2014-08-01,False,50.0,50.0,0.0,0.0,58.0,6.0,2.0,1.0,1.0,100.0
San Jose-Sunnyvale-Santa Clara,2014-09-01,False,50.0,100.0,100.0,0.0,59.0,6.0,2.0,1.0,1.0,100.0
San Jose-Sunnyvale-Santa Clara,2014-10-01,False,50.0,50.0,0.0,0.0,58.0,6.0,2.0,1.0,1.0,100.0
San Jose-Sunnyvale-Santa Clara,2014-11-01,False,33.333333333333336,50.0,100.0,0.0,76.0,6.0,2.0,1.0,1.0,100.0
San Jose-Sunnyvale-Santa Clara,2014-12-01,False,50.0,50.0,0.0,0.0,76.0,6.0,2.0,1.0,1.0,100.0
San Jose-Sunnyvale-Santa Clara,2015-01-01,False,50.0,0.0,100.0,100.0,58.0,6.0,2.0,1.0,1.0,100.0
San Jose-Sunnyvale-Santa Clara,2015-02-01,False,66.66666666666667,50.0,0.0,100.0,57.0,6.0,2.0,1.0,1.0,100.0
San Jose-Sunnyvale-Santa Clara,2015-03-01,False,66.66666666666667,50.0,0.0,100.0,61.0,6.0,2.0,1.0,1.0,100.0
San Jose-Sunnyvale-Santa Clara,2015-04-01,False,66.66666666666667,50.0,0.0,100.0,60.0,6.0,2.0,1.0,1.0,100.0
San Jose-Sunnyvale-Santa Clara,2015-05-01,False,50.0,50.0,100.0,100.0,68.0,6.0,2.0,1.0,1.0,100.0
San Jose-Sunnyvale-Santa Clara,2015-06-01,False,66.66666666666667,50.0,0.0,100.0,66.0,6.0,2.0,1.0,1.0,100.0
San Jose-Sunnyvale-Santa Clara,2015-07-01,False,66.66666666666667,50.0,0.0,0.0,72.0,6.0,2.0,1.0,1.0,100.0
San Jose-Sunnyvale-Santa Clara,2015-08-01,False,66.66666666666667,50.0,0.0,0.0,66.0,6.0,2.0,1.0,1.0,100.0
San Jose-Sunnyvale-Santa Clara,2015-09-01,False,33.333333333333336,50.0,0.0,0.0,67.0,6.0,2.0,1.0,1.0,100.0
San Jose-Sunnyvale-Santa Clara,2015-10-01,False,33.333333333333336,50.0,0.0,100.0,69.0,6.0,2.0,1.0,1.0,100.0
San Jose-Sunnyvale-Santa Clara,2015-11-01,False,33.333333333333336,50.0,0.0,0.0,100.0,6.0,2.0,1.0,1.0,100.0
San Jose-Sunnyvale-Santa Clara,2015-12-01,False,50.0,50.0,0.0,0.0,88.0,6.0,2.0,1.0,1.0,100.0
San Jose-Sunnyvale-Santa Clara,2016-01-01,False,66.66666666666667,50.0,0.0,0.0,69.0,6.0,2.0,1.0,1.0,100.0
San Jose-Sunnyvale-Santa Clara,2016-02-01,False,66.66666666666667,50.0,0.0,100.0,61.0,6.0,2.0,1.0,1.0,100.0
San Jose-Sunnyvale-Santa Clara,2016-03-01,False,66.66666666666667,50.0,0.0,0.0,64.0,6.0,2.0,1.0,1.0,100.0
San Jose-Sunnyvale-Santa Clara,2016-04-01,False,66.66666666666667,50.0,100.0,0.0,63.0,6.0,2.0,1.0,1.0,100.0
San Jose-Sunnyvale-Santa Clara,2016-05-01,False,83.33333333333333,50.0,0.0,0.0,75.0,6.0,2.0,1.0,1.0,100.0
San Jose-Sunnyvale-Santa Clara,2016-06-01,False,100.0,50.0,0.0,0.0,75.0,6.0,2.0,1.0,1.0,100.0
San Jose-Sunnyvale-Santa Clara,2016-07-01,False,66.66666666666667,50.0,100.0,0.0,77.0,6.0,2.0,1.0,1.0,100.0
San Jose-Sunnyvale-Santa Clara,2016-08-01,False,66.66666666666667,50.0,100.0,0.0,65.0,6.0,2.0,1.0,1.0,100.0
San Jose-Sunnyvale-Santa Clara,2016-09-01,False,66.66666666666667,100.0,0.0,0.0,73.0,6.0,2.0,1.0,1.0,100.0
San Jose-Sunnyvale-Santa Clara,2016-10-01,False,50.0,50.0,100.0,0.0,72.0,6.0,2.0,1.0,1.0,100.0
San Jose-Sunnyvale-Santa Clara,2016-11-01,False,50.0,50.0,0.0,0.0,79.0,6.0,2.0,1.0,1.0,100.0
San Jose-Sunnyvale-Santa Clara,2016-12-01,False,50.0,50.0,0.0,0.0,97.0,6.0,2.0,1.0,1.0,100.0
San Jose-Sunnyvale-Santa Clara,2017-01-01,False,66.66666666666667,100.0,100.0,0.0,71.0,6.0,2.0,1.0,1.0,100.0
San Jose-Sunnyvale-Santa Clara,2017-02-01,False,50.0,100.0,0.0,0.0,64.0,6.0,2.0,1.0,1.0,100.0
San Jose-Sunnyvale-Santa Clara,2017-03-01,False,66.66666666666667,100.0,100.0,0.0,72.0,6.0,2.0,1.0,1.0,100.0
San Jose-Sunnyvale-Santa Clara,2017-04-01,False,50.0,50.0,0.0,100.0,85.0,6.0,2.0,1.0,1.0,100.0
San Jose-Sunnyvale-Santa Clara,2017-05-01,False,50.0,50.0,0.0,0.0,82.0,6.0,2.0,1.0,1.0,100.0
San Jose-Sunnyvale-Santa Clara,2017-06-01,False,50.0,50.0,100.0,100.0,79.0,6.0,2.0,1.0,1.0,100.0
San Jose-Sunnyvale-Santa Clara,2017-07-01,False,66.66666666666667,100.0,100.0,0.0,82.0,6.0,2.0,1.0,1.0,100.0
San Jose-Sunnyvale-Santa Clara,2017-08-01,False,50.0,100.0,0.0,0.0,75.0,6.0,2.0,1.0,1.0,100.0
San Jose-Sunnyvale-Santa Clara,2017-09-01,False,66.66666666666667,100.0,100.0,100.0,69.0,6.0,2.0,1.0,1.0,100.0
San Jose-Sunnyvale-Santa Clara,2017-10-01,False,66.66666666666667,50.0,0.0,0.0,73.0,6.0,2.0,1.0,1.0,100.0
San Jose-Sunnyvale-Santa Clara,2017-11-01,False,33.333333333333336,50.0,100.0,0.0,84.0,6.0,2.0,1.0,1.0,100.0
San Jose-Sunnyvale-Santa Clara,2017-12-01,False,33.333333333333336,100.0,0.0,0.0,85.0,6.0,2.0,1.0,1.0,100.0
San Jose-Sunnyvale-Santa Clara,2018-01-01,False,66.66666666666667,100.0,0.0,100.0,73.0,6.0,2.0,1.0,1.0,100.0
San Jose-Sunnyvale-Santa Clara,2018-02-01,False,66.66666666666667,50.0,100.0,0.0,69.0,6.0,2.0,1.0,1.0,100.0
San Jose-Sunnyvale-Santa Clara,2018-03-01,False,66.66666666666667,50.0,100.0,0.0,66.0,6.0,2.0,1.0,1.0,100.0
San Jose-Sunnyvale-Santa Clara,2018-04-01,False,50.0,100.0,0.0,0.0,84.0,6.0,2.0,1.0,1.0,100.0
San Jose-Sunnyvale-Santa Clara,2018-05-01,False,50.0,100.0,100.0,100.0,84.0,6.0,2.0,1.0,1.0,100.0
San Jose-Sunnyvale-Santa Clara,2018-06-01,False,66.66666666666667,50.0,100.0,0.0,75.0,6.0,2.0,1.0,1.0,100.0
San Jose-Sunnyvale-Santa Clara,2018-07-01,False,66.66666666666667,100.0,0.0,0.0,82.0,6.0,2.0,1.0,1.0,100.0
San Jose-Sunnyvale-Santa Clara,2018-08-01,False,83.33333333333333,100.0,0.0,100.0,76.0,6.0,2.0,1.0,1.0,100.0
San Jose-Sunnyvale-Santa Clara,2018-09-01,False,66.66666666666667,50.0,0.0,0.0,81.0,6.0,2.0,1.0,1.0,100.0
San Jose-Sunnyvale-Santa Clara,2018-10-01,False,66.66666666666667,50.0,100.0,0.0,79.0,6.0,2.0,1.0,1.0,100.0
San Jose-Sunnyvale-Santa Clara,2018-11-01,False,66.66666666666667,100.0,0.0,0.0,80.0,6.0,2.0,1.0,1.0,100.0
San Jose-Sunnyvale-Santa Clara,2018-12-01,False,50.0,100.0,0.0,0.0,96.0,6.0,2.0,1.0,1.0,100.0
San Jose-Sunnyvale-Santa Clara,2019-01-01,False,66.66666666666667,50.0,100.0,100.0,75.0,6.0,2.0,1.0,1.0,100.0
San Jose-Sunnyvale-Santa Clara,2019-02-01,False,50.0,50.0,100.0,100.0,65.0,6.0,2.0,1.0,1.0,100.0
San Jose-Sunnyvale-Santa Clara,2019-03-01,False,66.66666666666667,100.0,0.0,0.0,74.0,6.0,2.0,1.0,1.0,100.0
San Jose-Sunnyvale-Santa Clara,2019-04-01,False,66.66666666666667,50.0,100.0,100.0,73.0,6.0,2.0,1.0,1.0,100.0
San Jose-Sunnyvale-Santa Clara,2019-05-01,False,66.66666666666667,100.0,0.0,0.0,94.0,6.0,2.0,1.0,1.0,100.0
San Jose-Sunnyvale-Santa Clara,2019-06-01,False,66.66666666666667,100.0,0.0,0.0,89.0,6.0,2.0,1.0,1.0,100.0
San Jose-Sunnyvale-Santa Clara,2019-07-01,False,50.0,50.0,0.0,100.0,89.0,6.0,2.0,1.0,1.0,100.0
San Jose-Sunnyvale-Santa Clara,2019-08-01,False,83.33333333333333,100.0,100.0,100.0,80.0,6.0,2.0,1.0,1.0,100.0
San Jose-Sunnyvale-Santa Clara,2019-09-01,False,66.66666666666667,100.0,100.0,0.0,79.0,6.0,2.0,1.0,1.0,100.0
San Jose-Sunnyvale-Santa Clara,2019-10-01,False,66.66666666666667,50.0,0.0,0.0,76.0,6.0,2.0,1.0,1.0,100.0
San Jose-Sunnyvale-Santa Clara,2019-11-01,False,50.0,50.0,100.0,100.0,89.0,6.0,2.0,1.0,1.0,100.0
San Jose-Sunnyvale-Santa Clara,2019-12-01,False,50.0,50.0,0.0,0.0,95.0,6.0,2.0,1.0,1.0,100.0
San Jose-Sunnyvale-Santa Clara,2020-01-01,False,66.66666666666667,50.0,100.0,100.0,74.0,6.0,2.0,1.0,1.0,100.0
Stockton-Lodi,2014-01-01,False,50.0,50.0,0.0,0.0,49.0,4.0,2.0,1.0,2.0,100.0
Stockton-Lodi,2014-02-01,False,25.0,50.0,100.0,50.0,56.0,4.0,2.0,1.0,2.0,100.0
Stockton-Lodi,2014-03-01,False,75.0,0.0,0.0,0.0,50.0,4.0,2.0,1.0,2.0,100.0
Stockton-Lodi,2014-04-01,False,75.0,50.0,0.0,0.0,46.0,4.0,2.0,1.0,2.0,100.0
Stockton-Lodi,2014-05-01,False,25.0,50.0,0.0,0.0,60.0,4.0,2.0,1.0,2.0,100.0
Stockton-Lodi,2014-06-01,False,50.0,50.0,0.0,0.0,48.0,4.0,2.0,1.0,2.0,100.0
Stockton-Lodi,2014-07-01,False,50.0,50.0,0.0,50.0,50.0,4.0,2.0,1.0,2.0,100.0
Stockton-Lodi,2014-08-01,False,100.0,50.0,0.0,0.0,46.0,4.0,2.0,1.0,2.0,100.0
Stockton-Lodi,2014-09-01,False,50.0,0.0,0.0,50.0,44.0,4.0,2.0,1.0,2.0,100.0
Stockton-Lodi,2014-10-01,False,50.0,0.0,0.0,0.0,44.0,4.0,2.0,1.0,2.0,100.0
Stockton-Lodi,2014-11-01,False,75.0,50.0,0.0,50.0,58.0,4.0,2.0,1.0,2.0,100.0
Stockton-Lodi,2014-12-01,False,50.0,50.0,0.0,0.0,63.0,4.0,2.0,1.0,2.0,100.0
Stockton-Lodi,2015-01-01,False,50.0,50.0,0.0,0.0,62.0,4.0,2.0,1.0,2.0,100.0
Stockton-Lodi,2015-02-01,False,50.0,0.0,100.0,50.0,51.0,4.0,2.0,1.0,2.0,100.0
Stockton-Lodi,2015-03-01,False,75.0,100.0,100.0,50.0,57.0,4.0,2.0,1.0,2.0,100.0
Stockton-Lodi,2015-04-01,False,75.0,50.0,0.0,50.0,54.0,4.0,2.0,1.0,2.0,100.0
Stockton-Lodi,2015-05-01,False,75.0,50.0,100.0,0.0,64.0,4.0,2.0,1.0,2.0,100.0
Stockton-Lodi,2015-06-01,False,25.0,0.0,0.0,50.0,54.0,4.0,2.0,1.0,2.0,100.0
Stockton-Lodi,2015-07-01,False,100.0,100.0,100.0,0.0,59.0,4.0,2.0,1.0,2.0,100.0
Stockton-Lodi,2015-08-01,False,50.0,0.0,0.0,0.0,54.0,4.0,2.0,1.0,2.0,100.0
Stockton-Lodi,2015-09-01,False,75.0,0.0,0.0,50.0,61.0,4.0,2.0,1.0,2.0,100.0
Stockton-Lodi,2015-10-01,False,25.0,0.0,0.0,0.0,52.0,4.0,2.0,1.0,2.0,100.0
Stockton-Lodi,2015-11-01,False,50.0,100.0,0.0,50.0,85.0,4.0,2.0,1.0,2.0,100.0
Stockton-Lodi,2015-12-01,False,50.0,50.0,0.0,0.0,80.0,4.0,2.0,1.0,2.0,100.0
Stockton-Lodi,2016-01-01,False,50.0,50.0,0.0,0.0,65.0,4.0,2.0,1.0,2.0,100.0
Stockton-Lodi,2016-02-01,False,75.0,50.0,100.0,50.0,56.0,4.0,2.0,1.0,2.0,100.0
Stockton-Lodi,2016-03-01,False,50.0,0.0,0.0,50.0,58.0,4.0,2.0,1.0,2.0,100.0
Stockton-Lodi,2016-04-01,False,75.0,50.0,0.0,50.0,64.0,4.0,2.0,1.0,2.0,100.0
Stockton-Lodi,2016-05-01,False,75.0,50.0,0.0,50.0,72.0,4.0,2.0,1.0,2.0,100.0
Stockton-Lodi,2016-06-01,False,75.0,100.0,0.0,0.0,74.0,4.0,2.0,1.0,2.0,100.0
Stockton-Lodi,2016-07-01,False,75.0,50.0,100.0,100.0,74.0,4.0,2.0,1.0,2.0,100.0
Stockton-Lodi,2016-08-01,False,75.0,100.0,100.0,50.0,67.0,4.0,2.0,1.0,2.0,100.0
Stockton-Lodi,2016-09-01,False,75.0,50.0,100.0,50.0,80.0,4.0,2.0,1.0,2.0,100.0
Stockton-Lodi,2016-10-01,False,50.0,50.0,100.0,50.0,55.0,4.0,2.0,1.0,2.0,100.0
Stockton-Lodi,2016-11-01,False,50.0,0.0,100.0,50.0,63.0,4.0,2.0,1.0,2.0,100.0
Stockton-Lodi,2016-12-01,False,100.0,50.0,0.0,0.0,93.0,4.0,2.0,1.0,2.0,100.0
Stockton-Lodi,2017-01-01,False,100.0,50.0,100.0,50.0,69.0,4.0,2.0,1.0,2.0,100.0
Stockton-Lodi,2017-02-01,False,75.0,50.0,0.0,50.0,58.0,4.0,2.0,1.0,2.0,100.0
Stockton-Lodi,2017-03-01,False,100.0,50.0,100.0,50.0,68.0,4.0,2.0,1.0,2.0,100.0
Stockton-Lodi,2017-04-01,False,75.0,50.0,100.0,50.0,83.0,4.0,2.0,1.0,2.0,100.0
Stockton-Lodi,2017-05-01,False,50.0,50.0,0.0,50.0,79.0,4.0,2.0,1.0,2.0,100.0
Stockton-Lodi,2017-06-01,False,75.0,50.0,100.0,50.0,75.0,4.0,2.0,1.0,2.0,100.0
Stockton-Lodi,2017-07-01,False,75.0,100.0,100.0,50.0,65.0,4.0,2.0,1.0,2.0,100.0
Stockton-Lodi,2017-08-01,False,100.0,100.0,100.0,50.0,70.0,4.0,2.0,1.0,2.0,100.0
Stockton-Lodi,2017-09-01,False,50.0,50.0,0.0,50.0,72.0,4.0,2.0,1.0,2.0,100.0
Stockton-Lodi,2017-10-01,False,50.0,50.0,0.0,50.0,67.0,4.0,2.0,1.0,2.0,100.0
Stockton-Lodi,2017-11-01,False,75.0,50.0,0.0,50.0,76.0,4.0,2.0,1.0,2.0,100.0
Stockton-Lodi,2017-12-01,False,50.0,50.0,0.0,0.0,94.0,4.0,2.0,1.0,2.0,100.0
Stockton-Lodi,2018-01-01,False,75.0,50.0,0.0,50.0,69.0,4.0,2.0,1.0,2.0,100.0
Stockton-Lodi,2018-02-01,False,75.0,50.0,100.0,50.0,59.0,4.0,2.0,1.0,2.0,100.0
Stockton-Lodi,2018-03-01,False,75.0,50.0,100.0,0.0,64.0,4.0,2.0,1.0,2.0,100.0
Stockton-Lodi,2018-04-01,False,50.0,50.0,0.0,50.0,74.0,4.0,2.0,1.0,2.0,100.0
Stockton-Lodi,2018-05-01,False,50.0,50.0,100.0,0.0,80.0,4.0,2.0,1.0,2.0,100.0
Stockton-Lodi,2018-06-01,False,75.0,100.0,100.0,0.0,84.0,4.0,2.0,1.0,2.0,100.0
Stockton-Lodi,2018-07-01,False,75.0,50.0,100.0,50.0,79.0,4.0,2.0,1.0,2.0,100.0
Stockton-Lodi,2018-08-01,False,75.0,50.0,0.0,50.0,80.0,4.0,2.0,1.0,2.0,100.0
Stockton-Lodi,2018-09-01,False,50.0,100.0,0.0,50.0,73.0,4.0,2.0,1.0,2.0,100.0
Stockton-Lodi,2018-10-01,False,50.0,50.0,0.0,0.0,77.0,4.0,2.0,1.0,2.0,100.0
Stockton-Lodi,2018-11-01,False,50.0,50.0,100.0,0.0,82.0,4.0,2.0,1.0,2.0,100.0
Stockton-Lodi,2018-12-01,False,75.0,50.0,0.0,50.0,100.0,4.0,2.0,1.0,2.0,100.0
Stockton-Lodi,2019-01-01,False,75.0,50.0,0.0,50.0,69.0,4.0,2.0,1.0,2.0,100.0
Stockton-Lodi,2019-02-01,False,75.0,50.0,100.0,0.0,64.0,4.0,2.0,1.0,2.0,100.0
Stockton-Lodi,2019-03-01,False,75.0,50.0,0.0,50.0,72.0,4.0,2.0,1.0,2.0,100.0
Stockton-Lodi,2019-04-01,False,75.0,50.0,100.0,50.0,72.0,4.0,2.0,1.0,2.0,100.0
Stockton-Lodi,2019-05-01,False,100.0,50.0,0.0,50.0,98.0,4.0,2.0,1.0,2.0,100.0
Stockton-Lodi,2019-06-01,False,75.0,50.0,0.0,50.0,89.0,4.0,2.0,1.0,2.0,100.0
Stockton-Lodi,2019-07-01,False,75.0,50.0,100.0,50.0,88.0,4.0,2.0,1.0,2.0,100.0
Stockton-Lodi,2019-08-01,False,75.0,50.0,100.0,50.0,81.0,4.0,2.0,1.0,2.0,100.0
Stockton-Lodi,2019-09-01,False,75.0,50.0,100.0,0.0,79.0,4.0,2.0,1.0,2.0,100.0
Stockton-Lodi,2019-10-01,False,75.0,50.0,0.0,50.0,85.0,4.0,2.0,1.0,2.0,100.0
Stockton-Lodi,2019-11-01,False,50.0,50.0,0.0,50.0,92.0,4.0,2.0,1.0,2.0,100.0
Stockton-Lodi,2019-12-01,False,75.0,50.0,100.0,50.0,98.0,4.0,2.0,1.0,2.0,100.0
Stockton-Lodi,2020-01-01,False,100.0,50.0,100.0,50.0,75.0,4.0,2.0,1.0,2.0,100.0
Sacramento--Roseville--Arden-Arcade,2014-01-01,False,50.0,50.0,0.0,0.0,49.0,4.0,2.0,1.0,2.0,100.0
Sacramento--Roseville--Arden-Arcade,2014-02-01,False,25.0,50.0,100.0,50.0,56.0,4.0,2.0,1.0,2.0,100.0
Sacramento--Roseville--Arden-Arcade,2014-03-01,False,75.0,0.0,0.0,0.0,50.0,4.0,2.0,1.0,2.0,100.0
Sacramento--Roseville--Arden-Arcade,2014-04-01,False,75.0,50.0,0.0,0.0,46.0,4.0,2.0,1.0,2.0,100.0
Sacramento--Roseville--Arden-Arcade,2014-05-01,False,25.0,50.0,0.0,0.0,60.0,4.0,2.0,1.0,2.0,100.0
Sacramento--Roseville--Arden-Arcade,2014-06-01,False,50.0,50.0,0.0,0.0,48.0,4.0,2.0,1.0,2.0,100.0
Sacramento--Roseville--Arden-Arcade,2014-07-01,False,50.0,50.0,0.0,50.0,50.0,4.0,2.0,1.0,2.0,100.0
Sacramento--Roseville--Arden-Arcade,2014-08-01,False,100.0,50.0,0.0,0.0,46.0,4.0,2.0,1.0,2.0,100.0
Sacramento--Roseville--Arden-Arcade,2014-09-01,False,50.0,0.0,0.0,50.0,44.0,4.0,2.0,1.0,2.0,100.0
Sacramento--Roseville--Arden-Arcade,2014-10-01,False,50.0,0.0,0.0,0.0,44.0,4.0,2.0,1.0,2.0,100.0
