Metro,datetime,isPartial,condos for rent,duplex apartments for rent,townhomes for rent,townhouses for rent,starbucks,rel_pop_condos for rent,rel_pop_duplex apartments for rent,rel_pop_townhomes for rent,rel_pop_townhouses for rent,rel_pop_starbucks
Miami-Fort Lauderdale-West Palm Beach,2019-01-01,False,33.333333333333336,0.0,40.0,50.0,68.0,9.0,1.0,5.0,2.0,100.0
Miami-Fort Lauderdale-West Palm Beach,2019-02-01,False,55.55555555555556,0.0,60.0,50.0,68.0,9.0,1.0,5.0,2.0,100.0
Miami-Fort Lauderdale-West Palm Beach,2019-03-01,False,44.44444444444444,0.0,60.0,0.0,75.0,9.0,1.0,5.0,2.0,100.0
Miami-Fort Lauderdale-West Palm Beach,2019-04-01,False,33.333333333333336,100.0,40.0,50.0,85.0,9.0,1.0,5.0,2.0,100.0
Miami-Fort Lauderdale-West Palm Beach,2019-05-01,False,33.333333333333336,0.0,40.0,100.0,86.0,9.0,1.0,5.0,2.0,100.0
Miami-Fort Lauderdale-West Palm Beach,2019-06-01,False,22.22222222222222,0.0,40.0,50.0,78.0,9.0,1.0,5.0,2.0,100.0
Miami-Fort Lauderdale-West Palm Beach,2019-07-01,False,44.44444444444444,0.0,60.0,0.0,80.0,9.0,1.0,5.0,2.0,100.0
Miami-Fort Lauderdale-West Palm Beach,2019-08-01,False,33.333333333333336,0.0,60.0,50.0,80.0,9.0,1.0,5.0,2.0,100.0
Miami-Fort Lauderdale-West Palm Beach,2019-09-01,False,22.22222222222222,0.0,80.0,50.0,80.0,9.0,1.0,5.0,2.0,100.0
Miami-Fort Lauderdale-West Palm Beach,2019-10-01,False,33.333333333333336,0.0,60.0,0.0,71.0,9.0,1.0,5.0,2.0,100.0
Miami-Fort Lauderdale-West Palm Beach,2019-11-01,False,33.333333333333336,0.0,60.0,50.0,85.0,9.0,1.0,5.0,2.0,100.0
Miami-Fort Lauderdale-West Palm Beach,2019-12-01,False,22.22222222222222,0.0,40.0,50.0,89.0,9.0,1.0,5.0,2.0,100.0
Miami-Fort Lauderdale-West Palm Beach,2020-01-01,False,44.44444444444444,0.0,60.0,50.0,83.0,9.0,1.0,5.0,2.0,100.0
Tampa-St. Petersburg-Clearwater,2014-01-01,False,70.0,0.0,42.857142857142854,50.0,46.0,10.0,2.0,7.0,2.0,100.0
Tampa-St. Petersburg-Clearwater,2014-02-01,False,80.0,0.0,100.0,50.0,48.0,10.0,2.0,7.0,2.0,100.0
Tampa-St. Petersburg-Clearwater,2014-03-01,False,80.0,0.0,57.142857142857146,50.0,47.0,10.0,2.0,7.0,2.0,100.0
Tampa-St. Petersburg-Clearwater,2014-04-01,False,50.0,0.0,28.571428571428573,100.0,47.0,10.0,2.0,7.0,2.0,100.0
Tampa-St. Petersburg-Clearwater,2014-05-01,False,80.0,0.0,14.285714285714286,50.0,61.0,10.0,2.0,7.0,2.0,100.0
Tampa-St. Petersburg-Clearwater,2014-06-01,False,60.0,50.0,100.0,50.0,47.0,10.0,2.0,7.0,2.0,100.0
Tampa-St. Petersburg-Clearwater,2014-07-01,False,50.0,100.0,71.42857142857143,50.0,56.0,10.0,2.0,7.0,2.0,100.0
Tampa-St. Petersburg-Clearwater,2014-08-01,False,60.0,0.0,28.571428571428573,100.0,55.0,10.0,2.0,7.0,2.0,100.0
Tampa-St. Petersburg-Clearwater,2014-09-01,False,50.0,0.0,71.42857142857143,50.0,55.0,10.0,2.0,7.0,2.0,100.0
Tampa-St. Petersburg-Clearwater,2014-10-01,False,80.0,0.0,42.857142857142854,100.0,50.0,10.0,2.0,7.0,2.0,100.0
Tampa-St. Petersburg-Clearwater,2014-11-01,False,70.0,0.0,42.857142857142854,50.0,60.0,10.0,2.0,7.0,2.0,100.0
Tampa-St. Petersburg-Clearwater,2014-12-01,False,40.0,0.0,71.42857142857143,50.0,60.0,10.0,2.0,7.0,2.0,100.0
Tampa-St. Petersburg-Clearwater,2015-01-01,False,50.0,0.0,85.71428571428571,100.0,56.0,10.0,2.0,7.0,2.0,100.0
Tampa-St. Petersburg-Clearwater,2015-02-01,False,60.0,50.0,85.71428571428571,50.0,53.0,10.0,2.0,7.0,2.0,100.0
Tampa-St. Petersburg-Clearwater,2015-03-01,False,80.0,50.0,71.42857142857143,50.0,50.0,10.0,2.0,7.0,2.0,100.0
Tampa-St. Petersburg-Clearwater,2015-04-01,False,70.0,50.0,57.142857142857146,50.0,53.0,10.0,2.0,7.0,2.0,100.0
Tampa-St. Petersburg-Clearwater,2015-05-01,False,100.0,50.0,85.71428571428571,50.0,62.0,10.0,2.0,7.0,2.0,100.0
Tampa-St. Petersburg-Clearwater,2015-06-01,False,70.0,0.0,71.42857142857143,50.0,63.0,10.0,2.0,7.0,2.0,100.0
Tampa-St. Petersburg-Clearwater,2015-07-01,False,80.0,0.0,85.71428571428571,50.0,62.0,10.0,2.0,7.0,2.0,100.0
Tampa-St. Petersburg-Clearwater,2015-08-01,False,70.0,0.0,85.71428571428571,50.0,55.0,10.0,2.0,7.0,2.0,100.0
Tampa-St. Petersburg-Clearwater,2015-09-01,False,40.0,0.0,71.42857142857143,50.0,61.0,10.0,2.0,7.0,2.0,100.0
Tampa-St. Petersburg-Clearwater,2015-10-01,False,40.0,0.0,85.71428571428571,50.0,48.0,10.0,2.0,7.0,2.0,100.0
Tampa-St. Petersburg-Clearwater,2015-11-01,False,60.0,0.0,28.571428571428573,50.0,91.0,10.0,2.0,7.0,2.0,100.0
Tampa-St. Petersburg-Clearwater,2015-12-01,False,40.0,0.0,42.857142857142854,50.0,69.0,10.0,2.0,7.0,2.0,100.0
Tampa-St. Petersburg-Clearwater,2016-01-01,False,60.0,0.0,57.142857142857146,50.0,56.0,10.0,2.0,7.0,2.0,100.0
Tampa-St. Petersburg-Clearwater,2016-02-01,False,70.0,50.0,71.42857142857143,50.0,55.0,10.0,2.0,7.0,2.0,100.0
Tampa-St. Petersburg-Clearwater,2016-03-01,False,80.0,50.0,85.71428571428571,50.0,55.0,10.0,2.0,7.0,2.0,100.0
Tampa-St. Petersburg-Clearwater,2016-04-01,False,100.0,50.0,42.857142857142854,100.0,64.0,10.0,2.0,7.0,2.0,100.0
Tampa-St. Petersburg-Clearwater,2016-05-01,False,80.0,50.0,57.142857142857146,100.0,74.0,10.0,2.0,7.0,2.0,100.0
Tampa-St. Petersburg-Clearwater,2016-06-01,False,70.0,50.0,71.42857142857143,50.0,70.0,10.0,2.0,7.0,2.0,100.0
Tampa-St. Petersburg-Clearwater,2016-07-01,False,90.0,0.0,42.857142857142854,50.0,73.0,10.0,2.0,7.0,2.0,100.0
Tampa-St. Petersburg-Clearwater,2016-08-01,False,70.0,0.0,57.142857142857146,100.0,60.0,10.0,2.0,7.0,2.0,100.0
Tampa-St. Petersburg-Clearwater,2016-09-01,False,40.0,50.0,57.142857142857146,100.0,67.0,10.0,2.0,7.0,2.0,100.0
Tampa-St. Petersburg-Clearwater,2016-10-01,False,60.0,0.0,42.857142857142854,0.0,66.0,10.0,2.0,7.0,2.0,100.0
Tampa-St. Petersburg-Clearwater,2016-11-01,False,30.0,0.0,28.571428571428573,0.0,78.0,10.0,2.0,7.0,2.0,100.0
Tampa-St. Petersburg-Clearwater,2016-12-01,False,50.0,0.0,42.857142857142854,50.0,81.0,10.0,2.0,7.0,2.0,100.0
Tampa-St. Petersburg-Clearwater,2017-01-01,False,60.0,0.0,57.142857142857146,50.0,68.0,10.0,2.0,7.0,2.0,100.0
Tampa-St. Petersburg-Clearwater,2017-02-01,False,70.0,50.0,71.42857142857143,50.0,67.0,10.0,2.0,7.0,2.0,100.0
Tampa-St. Petersburg-Clearwater,2017-03-01,False,60.0,0.0,57.142857142857146,50.0,71.0,10.0,2.0,7.0,2.0,100.0
Tampa-St. Petersburg-Clearwater,2017-04-01,False,60.0,0.0,42.857142857142854,50.0,100.0,10.0,2.0,7.0,2.0,100.0
Tampa-St. Petersburg-Clearwater,2017-05-01,False,70.0,0.0,57.142857142857146,50.0,78.0,10.0,2.0,7.0,2.0,100.0
Tampa-St. Petersburg-Clearwater,2017-06-01,False,70.0,50.0,57.142857142857146,0.0,69.0,10.0,2.0,7.0,2.0,100.0
Tampa-St. Petersburg-Clearwater,2017-07-01,False,70.0,50.0,71.42857142857143,50.0,73.0,10.0,2.0,7.0,2.0,100.0
Tampa-St. Petersburg-Clearwater,2017-08-01,False,40.0,0.0,28.571428571428573,50.0,69.0,10.0,2.0,7.0,2.0,100.0
Tampa-St. Petersburg-Clearwater,2017-09-01,False,20.0,0.0,28.571428571428573,50.0,80.0,10.0,2.0,7.0,2.0,100.0
Tampa-St. Petersburg-Clearwater,2017-10-01,False,30.0,0.0,42.857142857142854,0.0,63.0,10.0,2.0,7.0,2.0,100.0
Tampa-St. Petersburg-Clearwater,2017-11-01,False,60.0,0.0,57.142857142857146,0.0,73.0,10.0,2.0,7.0,2.0,100.0
Tampa-St. Petersburg-Clearwater,2017-12-01,False,40.0,0.0,57.142857142857146,0.0,85.0,10.0,2.0,7.0,2.0,100.0
Tampa-St. Petersburg-Clearwater,2018-01-01,False,40.0,0.0,71.42857142857143,50.0,73.0,10.0,2.0,7.0,2.0,100.0
Tampa-St. Petersburg-Clearwater,2018-02-01,False,70.0,0.0,57.142857142857146,100.0,63.0,10.0,2.0,7.0,2.0,100.0
Tampa-St. Petersburg-Clearwater,2018-03-01,False,70.0,0.0,57.142857142857146,0.0,70.0,10.0,2.0,7.0,2.0,100.0
Tampa-St. Petersburg-Clearwater,2018-04-01,False,70.0,0.0,42.857142857142854,50.0,80.0,10.0,2.0,7.0,2.0,100.0
Tampa-St. Petersburg-Clearwater,2018-05-01,False,40.0,50.0,57.142857142857146,0.0,70.0,10.0,2.0,7.0,2.0,100.0
Tampa-St. Petersburg-Clearwater,2018-06-01,False,60.0,0.0,57.142857142857146,0.0,75.0,10.0,2.0,7.0,2.0,100.0
Tampa-St. Petersburg-Clearwater,2018-07-01,False,50.0,50.0,42.857142857142854,50.0,68.0,10.0,2.0,7.0,2.0,100.0
Tampa-St. Petersburg-Clearwater,2018-08-01,False,40.0,0.0,71.42857142857143,50.0,72.0,10.0,2.0,7.0,2.0,100.0
Tampa-St. Petersburg-Clearwater,2018-09-01,False,30.0,0.0,42.857142857142854,0.0,78.0,10.0,2.0,7.0,2.0,100.0
Tampa-St. Petersburg-Clearwater,2018-10-01,False,30.0,0.0,28.571428571428573,0.0,81.0,10.0,2.0,7.0,2.0,100.0
Tampa-St. Petersburg-Clearwater,2018-11-01,False,40.0,0.0,28.571428571428573,50.0,88.0,10.0,2.0,7.0,2.0,100.0
Tampa-St. Petersburg-Clearwater,2018-12-01,False,30.0,0.0,42.857142857142854,0.0,86.0,10.0,2.0,7.0,2.0,100.0
Tampa-St. Petersburg-Clearwater,2019-01-01,False,40.0,0.0,57.142857142857146,50.0,73.0,10.0,2.0,7.0,2.0,100.0
Tampa-St. Petersburg-Clearwater,2019-02-01,False,60.0,0.0,71.42857142857143,0.0,72.0,10.0,2.0,7.0,2.0,100.0
Tampa-St. Petersburg-Clearwater,2019-03-01,False,70.0,50.0,42.857142857142854,0.0,79.0,10.0,2.0,7.0,2.0,100.0
Tampa-St. Petersburg-Clearwater,2019-04-01,False,50.0,0.0,57.142857142857146,50.0,79.0,10.0,2.0,7.0,2.0,100.0
Tampa-St. Petersburg-Clearwater,2019-05-01,False,40.0,0.0,28.571428571428573,50.0,94.0,10.0,2.0,7.0,2.0,100.0
Tampa-St. Petersburg-Clearwater,2019-06-01,False,50.0,0.0,42.857142857142854,50.0,83.0,10.0,2.0,7.0,2.0,100.0
Tampa-St. Petersburg-Clearwater,2019-07-01,False,60.0,0.0,100.0,0.0,85.0,10.0,2.0,7.0,2.0,100.0
Tampa-St. Petersburg-Clearwater,2019-08-01,False,30.0,50.0,42.857142857142854,0.0,76.0,10.0,2.0,7.0,2.0,100.0
Tampa-St. Petersburg-Clearwater,2019-09-01,False,60.0,0.0,28.571428571428573,0.0,83.0,10.0,2.0,7.0,2.0,100.0
Tampa-St. Petersburg-Clearwater,2019-10-01,False,50.0,0.0,28.571428571428573,0.0,77.0,10.0,2.0,7.0,2.0,100.0
Tampa-St. Petersburg-Clearwater,2019-11-01,False,30.0,0.0,28.571428571428573,50.0,97.0,10.0,2.0,7.0,2.0,100.0
Tampa-St. Petersburg-Clearwater,2019-12-01,False,30.0,0.0,42.857142857142854,50.0,94.0,10.0,2.0,7.0,2.0,100.0
Tampa-St. Petersburg-Clearwater,2020-01-01,False,50.0,50.0,57.142857142857146,50.0,78.0,10.0,2.0,7.0,2.0,100.0
Cape Coral-Fort Myers,2014-01-01,False,44.0,0.0,75.0,0.0,41.0,25.0,2.0,4.0,4.0,100.0
Cape Coral-Fort Myers,2014-02-01,False,48.0,0.0,50.0,0.0,28.0,25.0,2.0,4.0,4.0,100.0
Cape Coral-Fort Myers,2014-03-01,False,100.0,0.0,25.0,0.0,49.0,25.0,2.0,4.0,4.0,100.0
Cape Coral-Fort Myers,2014-04-01,False,72.0,0.0,0.0,0.0,50.0,25.0,2.0,4.0,4.0,100.0
Cape Coral-Fort Myers,2014-05-01,False,28.0,100.0,0.0,100.0,46.0,25.0,2.0,4.0,4.0,100.0
Cape Coral-Fort Myers,2014-06-01,False,16.0,0.0,0.0,50.0,50.0,25.0,2.0,4.0,4.0,100.0
Cape Coral-Fort Myers,2014-07-01,False,64.0,0.0,0.0,0.0,50.0,25.0,2.0,4.0,4.0,100.0
Cape Coral-Fort Myers,2014-08-01,False,48.0,0.0,0.0,0.0,65.0,25.0,2.0,4.0,4.0,100.0
Cape Coral-Fort Myers,2014-09-01,False,24.0,0.0,0.0,100.0,47.0,25.0,2.0,4.0,4.0,100.0
Cape Coral-Fort Myers,2014-10-01,False,28.0,0.0,100.0,0.0,44.0,25.0,2.0,4.0,4.0,100.0
Cape Coral-Fort Myers,2014-11-01,False,16.0,0.0,0.0,0.0,49.0,25.0,2.0,4.0,4.0,100.0
Cape Coral-Fort Myers,2014-12-01,False,40.0,100.0,50.0,50.0,55.0,25.0,2.0,4.0,4.0,100.0
Cape Coral-Fort Myers,2015-01-01,False,56.0,0.0,50.0,50.0,52.0,25.0,2.0,4.0,4.0,100.0
Cape Coral-Fort Myers,2015-02-01,False,64.0,0.0,50.0,0.0,36.0,25.0,2.0,4.0,4.0,100.0
Cape Coral-Fort Myers,2015-03-01,False,80.0,100.0,75.0,50.0,47.0,25.0,2.0,4.0,4.0,100.0
Cape Coral-Fort Myers,2015-04-01,False,40.0,0.0,0.0,0.0,59.0,25.0,2.0,4.0,4.0,100.0
Cape Coral-Fort Myers,2015-05-01,False,8.0,0.0,100.0,100.0,62.0,25.0,2.0,4.0,4.0,100.0
Cape Coral-Fort Myers,2015-06-01,False,52.0,0.0,0.0,0.0,57.0,25.0,2.0,4.0,4.0,100.0
Cape Coral-Fort Myers,2015-07-01,False,96.0,0.0,100.0,0.0,47.0,25.0,2.0,4.0,4.0,100.0
Cape Coral-Fort Myers,2015-08-01,False,48.0,0.0,100.0,50.0,58.0,25.0,2.0,4.0,4.0,100.0
Cape Coral-Fort Myers,2015-09-01,False,16.0,0.0,0.0,0.0,47.0,25.0,2.0,4.0,4.0,100.0
Cape Coral-Fort Myers,2015-10-01,False,36.0,0.0,50.0,0.0,58.0,25.0,2.0,4.0,4.0,100.0
Cape Coral-Fort Myers,2015-11-01,False,52.0,0.0,50.0,50.0,63.0,25.0,2.0,4.0,4.0,100.0
Cape Coral-Fort Myers,2015-12-01,False,16.0,0.0,25.0,0.0,77.0,25.0,2.0,4.0,4.0,100.0
Cape Coral-Fort Myers,2016-01-01,False,44.0,0.0,25.0,0.0,64.0,25.0,2.0,4.0,4.0,100.0
Cape Coral-Fort Myers,2016-02-01,False,52.0,50.0,25.0,0.0,64.0,25.0,2.0,4.0,4.0,100.0
Cape Coral-Fort Myers,2016-03-01,False,44.0,0.0,100.0,25.0,58.0,25.0,2.0,4.0,4.0,100.0
Cape Coral-Fort Myers,2016-04-01,False,52.0,0.0,0.0,0.0,66.0,25.0,2.0,4.0,4.0,100.0
Cape Coral-Fort Myers,2016-05-01,False,36.0,50.0,0.0,0.0,69.0,25.0,2.0,4.0,4.0,100.0
Cape Coral-Fort Myers,2016-06-01,False,24.0,0.0,100.0,25.0,54.0,25.0,2.0,4.0,4.0,100.0
Cape Coral-Fort Myers,2016-07-01,False,32.0,0.0,75.0,75.0,73.0,25.0,2.0,4.0,4.0,100.0
Cape Coral-Fort Myers,2016-08-01,False,40.0,0.0,0.0,25.0,83.0,25.0,2.0,4.0,4.0,100.0
Cape Coral-Fort Myers,2016-09-01,False,16.0,0.0,25.0,0.0,75.0,25.0,2.0,4.0,4.0,100.0
Cape Coral-Fort Myers,2016-10-01,False,52.0,0.0,50.0,0.0,58.0,25.0,2.0,4.0,4.0,100.0
Cape Coral-Fort Myers,2016-11-01,False,20.0,0.0,25.0,25.0,67.0,25.0,2.0,4.0,4.0,100.0
Cape Coral-Fort Myers,2016-12-01,False,32.0,50.0,25.0,50.0,82.0,25.0,2.0,4.0,4.0,100.0
Cape Coral-Fort Myers,2017-01-01,False,52.0,0.0,50.0,25.0,52.0,25.0,2.0,4.0,4.0,100.0
Cape Coral-Fort Myers,2017-02-01,False,20.0,50.0,0.0,50.0,63.0,25.0,2.0,4.0,4.0,100.0
Cape Coral-Fort Myers,2017-03-01,False,44.0,0.0,0.0,0.0,57.0,25.0,2.0,4.0,4.0,100.0
Cape Coral-Fort Myers,2017-04-01,False,44.0,0.0,25.0,0.0,75.0,25.0,2.0,4.0,4.0,100.0
Cape Coral-Fort Myers,2017-05-01,False,36.0,50.0,0.0,0.0,70.0,25.0,2.0,4.0,4.0,100.0
Cape Coral-Fort Myers,2017-06-01,False,36.0,0.0,25.0,0.0,56.0,25.0,2.0,4.0,4.0,100.0
Cape Coral-Fort Myers,2017-07-01,False,28.0,0.0,25.0,0.0,66.0,25.0,2.0,4.0,4.0,100.0
Cape Coral-Fort Myers,2017-08-01,False,32.0,0.0,50.0,0.0,73.0,25.0,2.0,4.0,4.0,100.0
Cape Coral-Fort Myers,2017-09-01,False,4.0,0.0,25.0,0.0,65.0,25.0,2.0,4.0,4.0,100.0
Cape Coral-Fort Myers,2017-10-01,False,44.0,0.0,0.0,25.0,59.0,25.0,2.0,4.0,4.0,100.0
Cape Coral-Fort Myers,2017-11-01,False,16.0,0.0,25.0,25.0,74.0,25.0,2.0,4.0,4.0,100.0
Cape Coral-Fort Myers,2017-12-01,False,36.0,0.0,25.0,0.0,85.0,25.0,2.0,4.0,4.0,100.0
Cape Coral-Fort Myers,2018-01-01,False,32.0,0.0,50.0,25.0,66.0,25.0,2.0,4.0,4.0,100.0
Cape Coral-Fort Myers,2018-02-01,False,56.0,0.0,25.0,25.0,51.0,25.0,2.0,4.0,4.0,100.0
Cape Coral-Fort Myers,2018-03-01,False,56.0,0.0,25.0,0.0,59.0,25.0,2.0,4.0,4.0,100.0
Cape Coral-Fort Myers,2018-04-01,False,48.0,0.0,75.0,0.0,72.0,25.0,2.0,4.0,4.0,100.0
Cape Coral-Fort Myers,2018-05-01,False,16.0,0.0,50.0,25.0,67.0,25.0,2.0,4.0,4.0,100.0
Cape Coral-Fort Myers,2018-06-01,False,24.0,50.0,25.0,25.0,61.0,25.0,2.0,4.0,4.0,100.0
Cape Coral-Fort Myers,2018-07-01,False,20.0,0.0,25.0,0.0,82.0,25.0,2.0,4.0,4.0,100.0
Cape Coral-Fort Myers,2018-08-01,False,12.0,50.0,25.0,0.0,75.0,25.0,2.0,4.0,4.0,100.0
Cape Coral-Fort Myers,2018-09-01,False,16.0,0.0,25.0,0.0,68.0,25.0,2.0,4.0,4.0,100.0
Cape Coral-Fort Myers,2018-10-01,False,12.0,0.0,0.0,25.0,62.0,25.0,2.0,4.0,4.0,100.0
Cape Coral-Fort Myers,2018-11-01,False,20.0,0.0,25.0,25.0,83.0,25.0,2.0,4.0,4.0,100.0
Cape Coral-Fort Myers,2018-12-01,False,16.0,0.0,25.0,0.0,85.0,25.0,2.0,4.0,4.0,100.0
Cape Coral-Fort Myers,2019-01-01,False,52.0,0.0,50.0,0.0,67.0,25.0,2.0,4.0,4.0,100.0
Cape Coral-Fort Myers,2019-02-01,False,44.0,0.0,50.0,0.0,53.0,25.0,2.0,4.0,4.0,100.0
Cape Coral-Fort Myers,2019-03-01,False,36.0,50.0,25.0,25.0,64.0,25.0,2.0,4.0,4.0,100.0
Cape Coral-Fort Myers,2019-04-01,False,20.0,50.0,0.0,0.0,69.0,25.0,2.0,4.0,4.0,100.0
Cape Coral-Fort Myers,2019-05-01,False,28.0,0.0,100.0,25.0,84.0,25.0,2.0,4.0,4.0,100.0
Cape Coral-Fort Myers,2019-06-01,False,32.0,0.0,25.0,25.0,93.0,25.0,2.0,4.0,4.0,100.0
Cape Coral-Fort Myers,2019-07-01,False,8.0,0.0,50.0,50.0,74.0,25.0,2.0,4.0,4.0,100.0
Cape Coral-Fort Myers,2019-08-01,False,16.0,0.0,25.0,0.0,69.0,25.0,2.0,4.0,4.0,100.0
Cape Coral-Fort Myers,2019-09-01,False,20.0,0.0,75.0,25.0,64.0,25.0,2.0,4.0,4.0,100.0
Cape Coral-Fort Myers,2019-10-01,False,8.0,0.0,0.0,0.0,65.0,25.0,2.0,4.0,4.0,100.0
Cape Coral-Fort Myers,2019-11-01,False,12.0,0.0,25.0,0.0,100.0,25.0,2.0,4.0,4.0,100.0
Cape Coral-Fort Myers,2019-12-01,False,28.0,0.0,50.0,50.0,71.0,25.0,2.0,4.0,4.0,100.0
Cape Coral-Fort Myers,2020-01-01,False,56.0,0.0,75.0,25.0,59.0,25.0,2.0,4.0,4.0,100.0
North Port-Sarasota-Bradenton,2014-01-01,False,70.0,0.0,42.857142857142854,50.0,46.0,10.0,2.0,7.0,2.0,100.0
North Port-Sarasota-Bradenton,2014-02-01,False,80.0,0.0,100.0,50.0,48.0,10.0,2.0,7.0,2.0,100.0
North Port-Sarasota-Bradenton,2014-03-01,False,80.0,0.0,57.142857142857146,50.0,47.0,10.0,2.0,7.0,2.0,100.0
North Port-Sarasota-Bradenton,2014-04-01,False,50.0,0.0,28.571428571428573,100.0,47.0,10.0,2.0,7.0,2.0,100.0
North Port-Sarasota-Bradenton,2014-05-01,False,80.0,0.0,14.285714285714286,50.0,61.0,10.0,2.0,7.0,2.0,100.0
North Port-Sarasota-Bradenton,2014-06-01,False,60.0,50.0,100.0,50.0,47.0,10.0,2.0,7.0,2.0,100.0
North Port-Sarasota-Bradenton,2014-07-01,False,50.0,100.0,71.42857142857143,50.0,56.0,10.0,2.0,7.0,2.0,100.0
North Port-Sarasota-Bradenton,2014-08-01,False,60.0,0.0,28.571428571428573,100.0,55.0,10.0,2.0,7.0,2.0,100.0
North Port-Sarasota-Bradenton,2014-09-01,False,50.0,0.0,71.42857142857143,50.0,55.0,10.0,2.0,7.0,2.0,100.0
North Port-Sarasota-Bradenton,2014-10-01,False,80.0,0.0,42.857142857142854,100.0,50.0,10.0,2.0,7.0,2.0,100.0
North Port-Sarasota-Bradenton,2014-11-01,False,70.0,0.0,42.857142857142854,50.0,60.0,10.0,2.0,7.0,2.0,100.0
North Port-Sarasota-Bradenton,2014-12-01,False,40.0,0.0,71.42857142857143,50.0,60.0,10.0,2.0,7.0,2.0,100.0
North Port-Sarasota-Bradenton,2015-01-01,False,50.0,0.0,85.71428571428571,100.0,56.0,10.0,2.0,7.0,2.0,100.0
North Port-Sarasota-Bradenton,2015-02-01,False,60.0,50.0,85.71428571428571,50.0,53.0,10.0,2.0,7.0,2.0,100.0
North Port-Sarasota-Bradenton,2015-03-01,False,80.0,50.0,71.42857142857143,50.0,50.0,10.0,2.0,7.0,2.0,100.0
North Port-Sarasota-Bradenton,2015-04-01,False,70.0,50.0,57.142857142857146,50.0,53.0,10.0,2.0,7.0,2.0,100.0
North Port-Sarasota-Bradenton,2015-05-01,False,100.0,50.0,85.71428571428571,50.0,62.0,10.0,2.0,7.0,2.0,100.0
North Port-Sarasota-Bradenton,2015-06-01,False,70.0,0.0,71.42857142857143,50.0,63.0,10.0,2.0,7.0,2.0,100.0
North Port-Sarasota-Bradenton,2015-07-01,False,80.0,0.0,85.71428571428571,50.0,62.0,10.0,2.0,7.0,2.0,100.0
North Port-Sarasota-Bradenton,2015-08-01,False,70.0,0.0,85.71428571428571,50.0,55.0,10.0,2.0,7.0,2.0,100.0
North Port-Sarasota-Bradenton,2015-09-01,False,40.0,0.0,71.42857142857143,50.0,61.0,10.0,2.0,7.0,2.0,100.0
North Port-Sarasota-Bradenton,2015-10-01,False,40.0,0.0,85.71428571428571,50.0,48.0,10.0,2.0,7.0,2.0,100.0
North Port-Sarasota-Bradenton,2015-11-01,False,60.0,0.0,28.571428571428573,50.0,91.0,10.0,2.0,7.0,2.0,100.0
North Port-Sarasota-Bradenton,2015-12-01,False,40.0,0.0,42.857142857142854,50.0,69.0,10.0,2.0,7.0,2.0,100.0
North Port-Sarasota-Bradenton,2016-01-01,False,60.0,0.0,57.142857142857146,50.0,56.0,10.0,2.0,7.0,2.0,100.0
North Port-Sarasota-Bradenton,2016-02-01,False,70.0,50.0,71.42857142857143,50.0,55.0,10.0,2.0,7.0,2.0,100.0
North Port-Sarasota-Bradenton,2016-03-01,False,80.0,50.0,85.71428571428571,50.0,55.0,10.0,2.0,7.0,2.0,100.0
North Port-Sarasota-Bradenton,2016-04-01,False,100.0,50.0,42.857142857142854,100.0,64.0,10.0,2.0,7.0,2.0,100.0
North Port-Sarasota-Bradenton,2016-05-01,False,80.0,50.0,57.142857142857146,100.0,74.0,10.0,2.0,7.0,2.0,100.0
North Port-Sarasota-Bradenton,2016-06-01,False,70.0,50.0,71.42857142857143,50.0,70.0,10.0,2.0,7.0,2.0,100.0
North Port-Sarasota-Bradenton,2016-07-01,False,90.0,0.0,42.857142857142854,50.0,73.0,10.0,2.0,7.0,2.0,100.0
North Port-Sarasota-Bradenton,2016-08-01,False,70.0,0.0,57.142857142857146,100.0,60.0,10.0,2.0,7.0,2.0,100.0
North Port-Sarasota-Bradenton,2016-09-01,False,40.0,50.0,57.142857142857146,100.0,67.0,10.0,2.0,7.0,2.0,100.0
North Port-Sarasota-Bradenton,2016-10-01,False,60.0,0.0,42.857142857142854,0.0,66.0,10.0,2.0,7.0,2.0,100.0
North Port-Sarasota-Bradenton,2016-11-01,False,30.0,0.0,28.571428571428573,0.0,78.0,10.0,2.0,7.0,2.0,100.0
North Port-Sarasota-Bradenton,2016-12-01,False,50.0,0.0,42.857142857142854,50.0,81.0,10.0,2.0,7.0,2.0,100.0
North Port-Sarasota-Bradenton,2017-01-01,False,60.0,0.0,57.142857142857146,50.0,68.0,10.0,2.0,7.0,2.0,100.0
North Port-Sarasota-Bradenton,2017-02-01,False,70.0,50.0,71.42857142857143,50.0,67.0,10.0,2.0,7.0,2.0,100.0
North Port-Sarasota-Bradenton,2017-03-01,False,60.0,0.0,57.142857142857146,50.0,71.0,10.0,2.0,7.0,2.0,100.0
North Port-Sarasota-Bradenton,2017-04-01,False,60.0,0.0,42.857142857142854,50.0,100.0,10.0,2.0,7.0,2.0,100.0
North Port-Sarasota-Bradenton,2017-05-01,False,70.0,0.0,57.142857142857146,50.0,78.0,10.0,2.0,7.0,2.0,100.0
North Port-Sarasota-Bradenton,2017-06-01,False,70.0,50.0,57.142857142857146,0.0,69.0,10.0,2.0,7.0,2.0,100.0
North Port-Sarasota-Bradenton,2017-07-01,False,70.0,50.0,71.42857142857143,50.0,73.0,10.0,2.0,7.0,2.0,100.0
North Port-Sarasota-Bradenton,2017-08-01,False,40.0,0.0,28.571428571428573,50.0,69.0,10.0,2.0,7.0,2.0,100.0
