,0_lower_bound,0_upper_bound,1_lower_bound,1_upper_bound,2_lower_bound,2_upper_bound,3_lower_bound,3_upper_bound,4_lower_bound,4_upper_bound,5_lower_bound,5_upper_bound,6_lower_bound,6_upper_bound,7_lower_bound,7_upper_bound,8_lower_bound,8_upper_bound,9_lower_bound,9_upper_bound,10_lower_bound,10_upper_bound,11_lower_bound,11_upper_bound
90232,2811.8470219141063,2758.3096565065835,2824.27759993202,2771.1684350113364,2835.989461540166,2783.337645160402,2847.3711691632725,2795.1458759866364,2858.58824038707,2806.778704176135,2869.726631781649,2818.32387038571,2880.8290750701494,2829.8229468504283,2891.9158765923366,2841.2980276787457,2902.9974849887335,2852.758509702357,2914.078414181444,2864.210578729112,2925.161344681754,2875.655914040472,2936.246991290677,2887.0967887782463
90247,2377.0063205532647,2310.8050127934525,2375.053694477231,2309.406937796195,2377.565436614882,2312.459095986941,2382.444197954037,2317.86514330871,2388.5796348189656,2324.5152562048183,2395.3836667384107,2331.8218490457944,2402.5446987017463,2339.473795238742,2409.897546267727,2347.306353894547,2417.35457759051,2355.232312832021,2424.869251876615,2363.2055294771794,2432.416808035257,2371.201620847653,2439.9840336909588,2379.207732862315
90250,2341.113367189044,2273.949340250251,2341.750598634695,2275.12904862704,2345.9025503559824,2279.849387371023,2352.0329919933365,2286.4951448951933,2359.2304298194226,2294.2344175867715,2367.051640775064,2302.5463257477504,2375.190765679922,2311.2026910265795,2383.538187434923,2320.0181013985402,2391.9740607857643,2328.948432077787,2400.4902841994885,2337.9116295054496,2409.024635482165,2346.9192852921437,2417.599518889156,2355.921649651183
90254,2750.5022215600593,2680.2308469098625,2715.5941940125576,2645.911551222335,2694.0031304852055,2624.894403378068,2677.428796067315,2608.880233439328,2669.3989936153635,2601.397094447601,2664.672000849642,2597.2038829464977,2663.623777426079,2596.677062942309,2663.573015622805,2597.1358215873847,2664.497479772487,2598.558312757098,2665.3108998292773,2599.8587520897454,2666.1079192668685,2601.132118574362,2666.5660690378645,2602.0564005600954
90255,2322.4893231765,2201.663405576377,2307.269623335067,2187.451705451109,2299.0275886002855,2180.179294199066,2294.4478303230508,2176.5786780003873,2291.8292747554697,2174.8828467480635,2290.2243347280637,2174.2118020268263,2289.1841086921763,2174.0510857484237,2288.4211718180054,2174.1801923192993,2287.8340970999066,2174.432671190281,2287.3191439767857,2174.770955311315,2286.871231764881,2175.125565396023,2286.4380005234907,2175.5095122143466
90260,2481.08910501904,2379.002223889673,2461.9332290722164,2360.7000153439726,2450.87826916572,2350.460407926083,2444.4082037714493,2344.821555105443,2440.567678173415,2341.7747221907307,2438.220976779658,2340.2030369402396,2436.727549054224,2339.46666476764,2435.7230668049656,2339.2019606387853,2435.0002054192214,2339.202247168417,2434.4494703761334,2339.3415130939716,2433.9778720785484,2339.5787521386487,2433.5811353216563,2339.841977329927
90262,2275.2458540245125,2143.6852354306566,2264.9274076367324,2134.4676243556437,2260.1632274626572,2130.761334284749,2257.7946002458966,2129.456433073783,2256.4944340422962,2129.163059515701,2255.6414403166905,2129.32463394615,2255.0115729358636,2129.654434785842,2254.461902747614,2130.0738522856423,2253.9755779923007,2130.503625056428,2253.499840482234,2130.954804373087,2253.0566494586546,2131.387328646798,2252.610468082223,2131.828876087869
90266,2882.2402913432293,2801.2834933486606,2852.9847619203792,2772.706105111187,2835.2906470149965,2755.673804068784,2819.3308549027915,2740.3591223080184,2810.3371079442923,2731.992501127291,2801.467137287676,2723.7417421928317,2796.9178743068123,2719.7812516635495,2791.8639008853565,2715.2804709667485,2789.599514772242,2713.463681734154,2786.5740533299327,2711.0018639243312,2785.386552441285,2710.2975893651865,2783.60632742239,2708.848282450535
90270,2256.6383877473895,2113.787054673279,2232.6051484919085,2090.9745352154055,2214.3685397557288,2073.9207070597517,2198.4332279461187,2059.1499221949225,2183.4413689015623,2045.2898329572952,2168.853630744669,2031.8063086691998,2154.4564782427037,2018.4872677088947,2140.163568488303,2005.2473050341123,2125.9384966296307,1992.0509775584562,2111.764727078575,1978.8826100548126,2097.6248779372845,1965.711458145113,2083.514239556278,1952.5800314906407
90277,2716.234442363371,2652.838266921051,2714.863977506201,2651.998710463008,2717.5013929243264,2655.1536556586666,2722.3212683127595,2660.4784857707,2728.331086990581,2666.9811826301775,2734.990976992037,2674.122348147408,2742.007162493127,2681.6086557232575,2749.219703559886,2689.280589322321,2756.5414644006364,2697.0514156157474,2763.92492618878,2704.873997831457,2771.344135440944,2712.722743635211,2778.784881296986,2720.58378597666
90278,2512.1243048788924,2460.6133002239717,2513.893987964505,2462.8269050550116,2516.6182677905194,2465.9847621426256,2530.688469371842,2480.4806697571794,2543.385225198651,2493.5886656628636,2546.097243938866,2496.6987504746076,2547.1532803127648,2498.147517796252,2554.6409957334167,2506.012618107727,2563.976244189366,2515.724263870808,2575.624149768759,2527.7398388893907,2583.141230337135,2535.6169604471547,2566.6096108962834,2519.432233669951
90280,2278.4957282499713,2166.354549283237,2230.379903748219,2119.1977871773984,2217.3318155166908,2107.067750963136,2211.193687288222,2101.0777750248285,2197.7364159732633,2087.7252849487186,2165.2030860890422,2055.285997190909,2123.0908447492907,2013.4728865691354,2082.4035683178713,1972.9814561449962,2051.2927527689485,1942.7837789229322,2028.66152973204,1920.5200842530126,2007.181818559877,1899.8010128900353,1981.245384996614,1874.1954103159098
90291,3227.1710149736023,3145.180508960148,3241.456434014654,3160.1698849471427,3262.5421814004026,3181.942513674466,3276.02739589823,3196.096600105448,3283.6660958022508,3204.3875277508073,3284.8359433119053,3206.1934592615885,3299.5788831132813,3221.5572454095354,3313.1218847740834,3235.705708755592,3326.6233068860574,3249.7987595167924,3338.588008722185,3262.3416218145203,3348.2472041673955,3272.566003309972,3369.8187569407814,3294.6903173399273
90292,3184.638040981567,3105.3839976783743,3193.750339532013,3115.1600528577387,3203.291181461825,3125.328283948003,3212.9379377387545,3135.625649623266,3222.645221138962,3145.9299329638784,3232.3505005922666,3156.2559218253386,3242.0751942183438,3166.5682468353593,3251.8168094816183,3176.8655808554586,3261.5465962955354,3187.175194685077,3271.300897372577,3197.4602796166896,3281.0432085426264,3207.7576290206,3290.8003906164417,3218.0401872635443
90301,2200.9658478597876,2131.232576783019,2202.041659672632,2132.872448619705,2206.3431532694694,2137.763282188256,2212.347462262173,2144.303402141722,2219.206409482018,2151.7240873311657,2226.540511825568,2159.5684274520295,2234.094293598235,2167.658445952894,2241.7935982644804,2175.8443822566214,2249.5423597762688,2184.105757048332,2257.347591463752,2192.3757746146202,2265.1566278582895,2200.675491939869,2272.9976293545405,2208.9610144453027
90302,2337.7353774817852,2256.0820354795255,2341.458242261279,2260.488696556066,2347.742171899738,2267.419756316192,2355.0654251830733,2275.4126791440335,2362.850006369231,2283.813129088743,2370.8027315470677,2292.4044810622313,2378.8458483156783,2301.0538252622437,2386.927397312502,2309.726302367966,2395.037283886989,2318.3963582433544,2403.1407546691544,2327.0835220495346,2411.2609047787246,2335.757380414454,2419.38851993074,2344.425790633834
90303,2087.5369606747636,2008.0958635544046,2095.544751935471,2016.7691839910467,2103.559833610483,2025.4326816857736,2111.592887999582,2034.0791231302633,2119.6141078942646,2042.7371488835943,2127.661633090515,2051.369025317033,2135.697589749029,2060.012518549274,2143.749492315384,2068.640164421329,2151.8171106502427,2077.252170144658,2159.87273616771,2085.8762517586856,2167.9524274694604,2094.476346622495,2176.020183945461,2103.0884554262047
90304,2530.6160270559953,2411.3866039132613,2517.434044431245,2399.1916179941877,2511.6233762245247,2394.3325572999192,2510.840670154149,2394.489211830184,2513.755183822868,2397.4201765623425,2518.5547949784877,2402.248335046321,2524.2695117264147,2407.998469636683,2530.222942896627,2413.9951822148237,2535.962356157454,2419.786906390012,2541.2118261815667,2425.0961751851064,2545.8197461889918,2429.7719428634014,2549.7264169999257,2433.7538273471923
90404,3104.1624784358937,2986.9408982974574,3047.612934882497,2930.9264340820546,2978.587898036212,2863.342639523922,2913.269428368537,2800.4695548131986,2855.8100200060644,2743.0442650320447,2819.672771222092,2707.5769575463537,2775.584258967484,2663.7784023748745,2732.325619083216,2620.899743693467,2706.201748145619,2595.2323551947006,2652.867312866622,2542.361685882041,2585.502778000281,2475.4900337043046,2499.2688107625986,2389.7995137888915
90405,3071.6940412952604,2961.176913325326,3057.1370508309215,2947.542865269455,3047.4700233230465,2938.7781366228005,3041.0028204362857,2933.1912929447994,3036.6306289638296,2929.678406542367,3033.6314881515705,2927.518342534993,3031.5334495489374,2926.2399331015135,3030.027879716673,2925.535285984999,3028.9128616817043,2925.203184440279,3028.056229378343,2925.112127647208,3027.3714216893695,2925.176185397194,3026.801703705626,2925.339221968593
90501,2204.509459569352,2146.937578658188,2206.095403575121,2149.0165464987695,2215.4322671530263,2158.8381438215547,2224.303170321133,2168.182493068731,2231.4451217521173,2175.7857478319956,2248.8275506714685,2193.618102256419,2263.0653907205597,2208.292763046982,2273.8095239054783,2219.467558324065,2294.3525330109774,2240.4279328224106,2303.475125000388,2249.9592194629663,2307.762972251796,2254.644755022734,2314.036104687275,2261.307263508852
90640,2229.111324184675,2132.2995468816007,2212.146856289889,2116.145549688109,2203.2677744999737,2108.038319576035,2198.5158187063535,2104.0758704541495,2195.912649411574,2102.207192318598,2194.3884676760026,2101.4360786869584,2193.4492426417128,2101.196898773803,2192.786999934526,2101.2540147387804,2192.2974953788635,2101.4327079044215,2191.8736075065794,2101.696920640876,2191.51324119637,2101.9752383067685,2191.162631268527,2102.283679580902
90723,2348.005666057305,2213.043633286478,2314.250447106149,2180.4411514753733,2287.851062316215,2155.164951948476,2264.635368597543,2133.0421200071482,2242.8129925000517,2112.2908344502935,2221.620091898553,2092.140764110661,2200.7247011986146,2072.261739350103,2179.98078976047,2052.512509175693,2159.3257770484956,2032.8286232424987,2138.7288282810714,2013.183125232751,2118.1773885260895,1993.5603824518143,2097.6636363386565,1973.9531797416864
90731,2090.0066728303186,2049.0441746273086,2099.360475115876,2058.7412122491473,2108.7187394066705,2068.4337859354255,2118.0810633791107,2078.122299337356,2127.447285637458,2087.8069141906312,2136.8172538685844,2097.4877828658678,2146.190822876778,2107.165050630202,2155.5678560066613,2116.8388541231693,2164.9482239061554,2126.509322693323,2174.331803100716,2136.1765797966104,2183.718476516437,2145.840742527858,2193.108133613254,2155.5019214693057
90744,2284.3489279853975,2194.735817777314,2292.5161312110404,2203.653352795138,2300.692805979657,2212.561414334818,2308.8783638632763,2221.460592164953,2317.072451063746,2230.3512402762794,2325.274733304807,2239.233693303909,2333.4848939092894,2248.1082677960308,2341.702633659135,2256.9752630618227,2349.92766840514,2265.834963162277,2358.1597289664833,2274.6876372329716,2366.3985598265544,2283.533540801026,2374.643918673668,2292.372916183601
90802,2042.9137429793273,1997.7527035050111,2057.847036850953,2013.0644816197982,2071.4508772191903,2027.0366458525384,2084.2543730579728,2040.2002425442363,2096.5773341748672,2052.873970599563,2108.609938178209,2065.249467177568,2120.4695332245215,2077.444312170272,2132.2268421988542,2089.5285650546525,2143.92203786985,2101.543700867347,2155.5818171072724,2113.5166140462916,2167.2222244477202,2125.46272290714,2178.8519002449902,2137.3918255008803
90803,2182.195610869537,2101.0943976247786,2188.78769555705,2108.365895500251,2198.246881648585,2118.467650832404,2208.808694378182,2129.6947813067964,2219.8229877901363,2141.3395578835602,2231.015328852995,2153.1474882873367,2242.2911745605766,2165.006061919015,2253.5815837936652,2176.9027367517947,2264.9064994204646,2188.7844620801043,2276.224534835641,2200.6818640868623,2287.5593976123146,2212.5661232048096,2298.900868766287,2224.445239549429
90804,1976.8309488017558,1940.8597554452317,1988.163284089187,1952.5121784004468,1988.221249415826,1952.8818043669764,1986.7993433373692,1951.7617163168595,1988.5640980735138,1953.8182351912137,2007.737508860806,1973.2764083317506,2022.7729914528443,1988.587248157725,2038.7174185046538,2004.800359004399,2049.850706525369,2016.1961599540327,2064.479408858048,2031.0812597304212,2065.1226270241777,2031.975076659788,2068.673791552867,2035.7708347203381
90805,2002.959464341607,1969.8713521152179,2009.7657651632635,1976.9579046071626,2013.7225803332085,1981.1884101668502,2023.2364979342867,1990.9729403018634,2032.8250887694076,2000.8176741475627,2050.780324449918,2019.0267155812214,2062.950815717409,2031.4451656183676,2071.1318377363555,2039.8688258446598,2083.3385616025175,2052.3147274497255,2091.892005396097,2061.0985333306667,2098.247173705573,2067.676741308156,2103.4924580403404,2073.144241998264
90806,1932.4754669992287,1889.8892121059828,1936.459204864773,1894.2294781238354,1946.1104632694103,1904.229137822387,1957.9236860719848,1916.3821275015634,1971.428953149801,1930.218849913336,1984.6293553492117,1943.7430127213554,1996.9510813393665,1956.380481726699,2007.755100795981,1967.4936004388237,2017.126288907269,1977.1663009846275,2025.28803506961,1985.6228684921048,2032.6912825775944,1993.3168321861763,2039.7820349903513,2000.6854161630317
90807,1969.8208965128738,1934.6356525590213,1984.173390974152,1949.2898096441581,1987.2192121940084,1952.6293461986693,1991.292598689797,1956.9885036911162,1994.8471624017411,1960.8217398023703,2003.7067126481923,1969.9531989540963,2013.4748620313646,1979.9864943922137,2018.9429649974984,1985.713325937835,2025.9485704540066,1992.9731460237736,2039.9018840639555,2007.174440202467,2049.3054129331067,2016.8166887582297,2058.4860393795775,2026.2361178667707
90813,1849.2487160950877,1807.9712838737205,1859.5311241623012,1818.600340499676,1867.4784279398345,1826.8846796018129,1877.131413965319,1836.8665013225805,1885.549265557903,1845.6053282168398,1894.8719947468473,1855.241472580685,1903.541427107606,1864.2170586222396,1912.692326147496,1873.6667956949816,1921.497606953844,1882.7645238878242,1930.5599293974894,1892.112814643676,1939.440021572328,1901.2725321012817,1948.458234863528,1910.5646005044882
90814,1988.358373596041,1947.6193881531308,1999.4338642850353,1959.0380745085058,2006.4116689968068,1966.3516748178113,2011.0928526857308,1971.3599571061793,2015.9813926886493,1976.564926955046,2025.9170914480587,1986.814153685234,2039.4459464022643,2000.6460700905009,2051.772928790268,2013.2716976150255,2057.769459613737,2019.556891072858,2065.8855278634346,2027.9577854450174,2068.540858753896,2030.8907858908253,2079.709412509903,2042.330270831887
90815,1958.3432639618043,1912.0076513722163,1964.594344542419,1918.6488792566756,1968.0816316926698,1922.5179837279316,1972.9002243255375,1927.706448354342,1980.020966764906,1935.1903607258632,1992.2779037041164,1947.8008496940242,2006.2898386702093,1962.1597867151334,2020.0861998199678,1976.294389162763,2035.0309929807693,1991.5676486857276,2045.8407869773637,2002.6976137782535,2046.9206085913925,2004.0952851086927,2049.9530433562463,2007.436022354576
91016,2325.6847685299654,2255.769237624877,2331.2763263497877,2261.9465531857263,2337.5184350950235,2268.74051564081,2343.876777790772,2275.6739879336515,2350.2863373209543,2282.607931598122,2356.6881715120153,2289.5599078835367,2363.116392722867,2296.4874874925454,2369.5318368299268,2303.428506283567,2375.962573712687,2310.3544054219183,2382.408105886791,2317.2665621090623,2388.840874310672,2324.190855708416,2395.287769071165,2331.100882683846
